Run_Date,Avg_Total_Veh_Tunnel,Avg_Total_Veh_M30,Avg_Speed_Tunnel,Avg_Speed_Surface
2019-03-27T23:00:00Z,250.16666666666666,1560.5,64.99666666666667,83.04333333333334
2019-03-27T15:00:00Z,1592,8937,61.9,69.19
2019-03-27T16:00:00Z,1693.3333333333333,8977.5,61.855,69.95
2019-03-27T17:00:00Z,1973.5,10510,60.295,63.44833333333333
2019-03-27T18:00:00Z,1783.9166666666667,10088.5,61.3425,62.73833333333333
2019-03-27T19:00:00Z,1559,8588,62.00333333333333,68.79333333333334
2019-03-27T20:00:00Z,1121.5,6252.916666666667,63.50083333333333,75.245
2019-03-27T21:00:00Z,732.6666666666666,4046.3333333333335,64.735,79.90583333333333
2019-03-27T22:00:00Z,410.75,2423,65.725,82.72916666666667
2019-03-28T00:00:00Z,113.41666666666667,830.5,66.21916666666667,84.13333333333333
2019-03-28T01:00:00Z,64.75,532.25,66.295,84.5925
2019-03-28T02:00:00Z,53.833333333333336,433,65.96083333333333,86.2225
2019-03-28T03:00:00Z,63.833333333333336,467,67.20083333333334,85.91
2019-03-28T04:00:00Z,153,794.5,68.06583333333333,86.50666666666666
2019-03-28T05:00:00Z,862.0833333333334,3135.5833333333335,65.70666666666666,83.48
2019-03-28T06:00:00Z,1951.6666666666667,8997.75,57.620000000000005,71.80083333333333
2019-03-28T07:00:00Z,2034.4166666666667,11284.666666666666,56.715833333333336,60.719166666666666
2019-03-28T08:00:00Z,1885.5833333333333,10665.75,58.27916666666667,61.093333333333334
2019-03-28T09:00:00Z,1300.9166666666667,7318.25,62.18833333333333,72.01333333333334
2019-03-28T10:00:00Z,1219.1666666666667,6439.5,62.12583333333333,75.43583333333333
2019-03-28T11:00:00Z,1289.75,6636.166666666667,62.225833333333334,75.69083333333333
2019-03-28T12:00:00Z,1391.1666666666667,6924.75,62.47083333333333,76.17166666666667
2019-03-28T13:00:00Z,1739.6666666666667,8621.416666666666,62.094166666666666,74.2975
2019-03-28T14:00:00Z,1666.5,8878.333333333334,62.43333333333334,72.135
2019-03-28T15:00:00Z,1539.1666666666667,8017.583333333333,62.431666666666665,73.99833333333333
2019-03-28T16:00:00Z,1666.4166666666667,9340,61.586666666666666,68.49416666666667
2019-03-28T17:00:00Z,2011,10411.583333333334,60.58583333333333,63.89666666666667
2019-03-28T18:00:00Z,1798.25,10293.916666666666,60.59,60.975833333333334
2019-03-28T19:00:00Z,1566.25,9236.25,61.865,64.67583333333333
2019-03-28T20:00:00Z,1231.5,6814.083333333333,63.214166666666664,73.99416666666667
2019-03-28T21:00:00Z,762.75,4139.583333333333,64.5775,79.66916666666667
2019-03-28T22:00:00Z,462.75,2579.5833333333335,65.16333333333334,82.40083333333334
2019-03-28T23:00:00Z,290.6666666666667,1832.0833333333333,63.5225,82.39666666666666
2019-03-29T00:00:00Z,154.5,1054.5,64.4275,84.0475
2019-03-29T01:00:00Z,93.25,679.1666666666666,65.05583333333334,84.62666666666667
2019-03-29T02:00:00Z,66.16666666666667,512.6666666666666,66.83083333333333,85.2525
2019-03-29T03:00:00Z,74.08333333333333,508.25,67.21666666666667,85.87583333333333
2019-03-29T04:00:00Z,154.58333333333334,813.1666666666666,66.68916666666667,85.62333333333333
2019-03-29T05:00:00Z,853.25,3080.9166666666665,66.38166666666666,83.72749999999999
2019-03-29T06:00:00Z,1866.3333333333333,8492.25,58.6925,73.8575
2019-03-29T07:00:00Z,2114.5833333333335,11042.25,56.564166666666665,64.17999999999999
2019-03-29T08:00:00Z,1789.6666666666667,9333.5,60.5375,66.8575
2019-03-29T09:00:00Z,1290.8333333333333,6630.416666666667,61.894999999999996,75.3875
2019-03-29T10:00:00Z,1216.75,6363.416666666667,62.1175,75.7225
2019-03-29T11:00:00Z,1324.4166666666667,6747.583333333333,62.11416666666667,75.88666666666667
2019-03-29T12:00:00Z,1552.1666666666667,7726.833333333333,62.280833333333334,74.8025
2019-03-29T13:00:00Z,2141.75,11099.75,60.6325,63.221666666666664
2019-03-29T14:00:00Z,2240.4166666666665,11955.25,59.2825,56.38666666666667
2019-03-29T15:00:00Z,1843.75,9323.833333333334,60.663333333333334,66.97916666666667
2019-03-29T16:00:00Z,1788.75,9214,61.03666666666667,68.68083333333334
2019-03-29T17:00:00Z,1662.75,8558.083333333334,61.5625,70.82416666666667
2019-03-29T18:00:00Z,1535.3333333333333,7606.583333333333,61.62916666666666,73.4375
2019-03-29T19:00:00Z,1468.8333333333333,7803.666666666667,61.5425,70.76
2019-03-29T20:00:00Z,1308.0833333333333,6923.666666666667,62.348333333333336,72.77916666666667
2019-03-29T21:00:00Z,843.6666666666666,4628.666666666667,63.78666666666667,77.42666666666666
2019-03-29T22:00:00Z,521.6666666666666,2859.75,64.6275,80.86916666666667
2019-03-29T23:00:00Z,435,2406.0833333333335,65.235,80.95166666666667
2019-03-30T00:00:00Z,306.75,1812.5833333333333,65.80833333333334,81.92833333333333
2019-03-30T01:00:00Z,207.83333333333334,1234.0833333333333,66.08833333333334,83.3975
2019-03-30T02:00:00Z,147.41666666666666,910.0833333333334,66.61833333333334,84.25416666666666
2019-03-30T03:00:00Z,129.25,796.4166666666666,66.72666666666667,84.99249999999999
